496	2388,287,172,44,699,2613,6547,682,383,4427,3273,3022,7173,215,488,2439,5992,7260,3043,4989,7355,217,2475,1372,2766,7751,4375,224,4751,6391,2354,6522,6020,234,4945,992,4617,5288,2472,1489,2281,2560,4793,3173,6440,1606,2564,6840,5275,4821,4085,7528,7294,1755,5103,4345,3980,2241,7417,6606,3460,1926,5824,8033,713,1921,3949,3927,7946,1874,255,2945,962,2092,5696,1365,1299,7651,5701,120,7902,6773,3802,5764,6287,495,2535,648,1469,7117,779,4612,1887,3023,6015,8015,7189,6126,4511,3455,7905,3668,6680,2561,2037,7161,6649,8142,1128,3560,5563,1206,1256,2705,2392,762,7669,1922,4671,1537,2133,7051,1940,3666,6907,1219,6257,109,196,4814,8263,2402,6594,4932,7116,296,62,931,5151,2930,6816,3265,2523,3323,4492,5187,6793,4660,1915,1745,4825,6689,6921,1431,1039,3189,3402,1181,954,3029,8128,3039,6784,2509,7780,4185,5695,5958,5505,7809,5178,6224,2963,733,6671,5841,8109,8096,527,543,3555,5385,3381,1686,7163,5022,309,5155,6948,3040,6239,5986,352,2628,2847,88,3924,7416,3556,934,2639,7928,3877,4577,2691,803,8149,4044,2427,438,2542,1258,4681,4543,2049,4415,6439,3805,4429,7981,280,3382,3787,1399,4779,1715,2845,1924,3285,1087,4764,7128,4475,7745,3235,3358,7904,636,7626,2126,1014,5326,2490,5232,642,980,3468,7762,2926,2785,1085,4284,3034,1158,1958,7650,3026,1255,194,4792,4666,7005,1605,4651,7586,5678,6061,1649,6320,690,7938,1695,7468,857,6072,3013,4649,5026,1050,6976,1613,3743,530,3492,2656,5355,5006,4605,588,2134,1448,77,414,649,2894,1079,2239,2205,2831,7810,3175,1197,1182,7550,6652,3974,5422,7333,2116,4807,6240,1547,3649,2654,3845,6755,4382,1218,5378,331,5859,3418,4794,6146,4222,4037,1914,5934,1214,4310,4977,8028,1184,1413,6427,6896,1539,785,8192,4655,3181,5127,7697,5044,3893,1530,1528,8292,3262,7605,557,7490,5807,3687,1095,94,5285,3159,465,8061,2748,6424,5514,300,4369,1428,4152,7533,1325,2415,6928,742,3456,6118,153,3767,3745,1507,3762,4746,4625,29,2833,2015,2804,971,1631,2494,2325,118,7892,4407,4924,2807,8150,3073,6160,1965,5011,6176,6660,52,7581,6585,2808,2345,6783,1990,2871,3361,4916,3255,4533,6407,2020,3081,6281,7142,4072,4833,4062,4641,4344,7374,4593,5448,7828,2422,2379,2350,2395,1315,7371,5805,8273,4740,3688,7413,3837,7327,522,5637,99,7387,6651,5227,4324,5214,2163,2090,449,2187,5702,1336,3103,863,3520,7540,7179,4117,2964,5549,6113,5377,1020,2363,1209,5675,611,3527,1725,1659,6959,367,497,7165,1127,2447,7518,975,2440,1717,3941,1951,7010,1199,2044,310,4061,5010,6107,7095,2084,4933,942,7877,3467,800,8049,1303,2319,1654,3939,7445,784,4973,1832,127,915,8179,4145,7569,589,2008,3619,2317,274,1003,7372,694,977,5529,6833,1330,1688,3124,5515,3267,5783,719,7012,8146,7956,6644,2896,4901,7677,169,7140,5873,2260,6452,2437,5631,4478,2900,7773,1704,6157,103,7171,2979,594,3212,7940,4329,1109,521,7805,986,4985,6736,5345,1977,446,3536,3581,5410,1034,5850,205,808,3346,2966,2150,1828,2802,1466,5626,3519,1523,7537,1792,6537,4516,912,3164,6414,3270,8019,3343,188,7057,2318,4459,341,2236,1980,4445,6947,7945,6730,5761,5910,2579,3585,2575,8202,1643,955,6379,1343,4911,2179,6581,3399,6530,4166,3659,6886,6058,5191,2237,5863,6536,5031,7966,3657,4882,547,356,5246,1797,2619,6493,2895,1132,1391,413,1806,2487,8270,1798,1422,2073,5070,3658,230,3677,8085,590,2112,1261,5158,4503,3352,4993,6580,1402,5374,7201,1457,6845,2454,4047,2502,4023,1952,3737,4988,1648,6875,6381,3609,2212,1529,1367,1389,4235,2671,2459,5601,8165,2136,7821,4180,3576,5144,6571,195,476,2238,64,2632,7868,5095,2028,3784,308,3747,3526,3293,632,3123,3839,251,1743,917,6752,6068,2695,1262,693,2292,6525,108,1092,2715,6178,3272,641,5209,7350,259,6764,1393,1090,1876,1694,6717,933,1017,8145,4076,2970,3191,7830,560,2087,8138,4389,7982,1110,5163,7194,3030,1740,177,4181,6090,5218,2731,4521,3111,1853,7792,5535,6528,3082,4743,1616,8045,3319,6946,3680,3224,1408,3096,1328,6034,4365,5565,4780,7781,81,5452,3118,5404,7265,5129,1242,3806,821,1102,5659,5463,132,670,326,2210,2372,3046,2815,7549,4586,1746,1968,1047,1578,7453,758,1237,866,7174,1421,7407,4412,4142,3780,3307,5950,1938,5673,7082,7042,4285,397,7168,7139,7775,4207,2724,2359,3253,5808,554,8035,6600,3788,1777,3005,3777,4267,7601,5636,5048,2482,580,767,34,3263,6202,358,1905,1883,3932,5886,3304,7610,3858,5033,3000,4815,3350,6854,5908,8166,4221,2638,880,401,7686,5084,769,3580,6356,3497,2499,199,3138,4711,3049,8021,3422,1681,2492,8238,4413,1991,1416,226,243,5643,3102,1234,1685,1987,3171,283,1430,4927,3983,1064,7473,8063,4704,3729,16,149,2603,4783,1453,8137,7754,5539,795,1088,514,4261,6298,6787,2455,2781,4491,6498,422,523,850,5793,5872,7170,1420,4864,295,3744,598,1231,4940,7302,3092,3733,7483,7744,13,6388,622,7802,5635,4349,4824,7885,6426,5583,3471,6514,3700,2352,4819,6945,3142,876,1011,2522,2215,7699,7514,1016,3479,4538,2466,3370,4320,2717,5938,3059,2050,920,8212,6351,2349,6296,4809,3643,6866,984,4917,1907,1188,7513,3130,872,5733,3863,3840,2012,4077,7028,1157,7044,1791,507,4178,3976,7613,3772,5368,2814,5548,4403,5989,2725,2556,4842,3645,7639,7927,2799,5329,5475,2768,426,556,804,463,6323,2137,3885,3547,3389,7127,7074,409,3607,1594,3006,167,3875,8251,3240,688,2563,4908,1675,1203,4840,4496,5361,4155,6204,8287,4862,6915,1272,2941,6509,5903,2498,5501,8069,6686,5599,5916,7290,6197,2727,520,4615,1473,337,2360,3271,5290,4555,6430,1151,1224,7882,2172,74,3443,3244,1962,7447,2892,1460,1247,1995,2644,480,254,2548,1553,7675,4556,6393,6926,14,6135,4742,7429,2305,6871,6998,2951,6192,4228,6969,2917,2791,5518,6505,1140,3310,2730,1406,7646,2886,1112,6253,1845,969,1511,115,6246,4906,8226,6902,5920,6916,3062,716,5028,5050,7099,4750,3690,8186,3703,1844,3446,7006,31,2035,2096,5154,8076,373,2362,8172,4739,852,6033,3919,6770,2453,6481,6696,6276,2056,1593,4867,7915,7134,6971,5217,1699,6933,5186,1176,2843,3326,6611,3539,3704,3108,6714,4910,6030,24,3332,7394,3769,7819,6702,6772,5962,2626,3693,5467,7204,5839,2669,7452,2465,2805,7813,861,2985,7691,4668,151,5527,3705,7715,7629,5768,1739,448,6375,5653,1279,125,3867,3112,2918,4476,1814,1571,4326,3635,7059,3475,4291,929,7822,6508,1174,6461,3207,8053,838,5053,3673,1075,5036,7009,6876,1860,65,5115,1993,6408,2585,6071,1259,1084,1323,974,7800,2867,2752,7306,4675,5857,2998,40,1429,6079,3798,1321,4849,5830,2168,4528,5747,3958,7721,2865,2337,7492,5640,4260,4876,6188,3243,4523,312,2697,7470,724,1215,5837,2288,704,1080,2598,7694,6073,6608,7390,501,2618,7178,6548,5718,4442,7495,1401,4674,1284,7393,1274,2331,4510,8084,8060,5983,5799,627,5937,6468,2464,2614,7620,2326,369,2086,4887,6151,7238,2203,2773,961,5485,2699,6910,5482,1721,1285,7050,1583,1633,5335,5998,5001,3119,6128,839,6963,7865,5210,2268,4015,7564,8211,3888,6355,6993,2974,4024,2117,3044,2923,5754,6366,2291,2450,1603,5005,5072,1135,4088,189,6974,1782,1720,4150,136,5985,1129,4946,7658,4884,3280,6727,5714,1705,1338,2605,593,1861,5439,1674,2113,5829,525,3409,7474,1888,4269,1796,7227,2678,6221,5480,6554,2713,7778,6229,998,5124,1368,4875,5961,3405,190,7879,4936,551,6480,5153,7310,7476,6105,431,7198,5192,4133,7848,4915,2314,7130,1437,2496,7011,5341,7254,7599,6912,6746,78,6069,4274,7901,4574,7594,5104,2095,5119,2114,5569,1350,8237,4199,7112,3601,2559,2081,5533,5874,796,2758,7588,990,3396,4308,7912,7857,1435,2040,4859,5914,7164,3876,3276,2397,638,7262,3449,5201,620,1488,3587,3638,5571,1809,133,5282,5735,338,7008,1008,6726,1282,1032,407,2935,203,1375,264,6654,5876,1252,4151,746,6245,5541,1564,1470,1319,4257,6999,2738,7439,7856,7285,6914,2366,4760,6542,7992,4378,1513,7509,4404,3603,6908,1519,8005,2018,6059,2385,1311,1719,3523,98,6443,3544,5126,5469,4106,697,4373,6421,6067,6264,182,5707,5946,5605,415,3117,6198,1227,1502,7729,848,5932,3292,3832,5283,8253,5890,624,6220,7132,4898,8046,7719,2240,4562,3655,6683,5148,2546,3623,3282,6383,3145,7545,7976,749,924,2308,4296,3801,378,5196,8130,6543,4197,819,7296,5988,877,49,2389,3841,242,5114,7300,7246,6826,1701,5495,5043,5078,1855,5269,1225,2853,7252,3891,5092,6158,441,3848,1760,6143,4498,6684,2544,4053,2223,2975,6397,5973,7230,1723,1599,3515,2916,6454,6532,3156,5381,5617,6596,794,2629,2707,2272,30,396,4314,4116,3963,4146,1156,5559,7461,1707,4039,799,1327,245,608,5008,8248,5534,7841,2375,855,2657,3881,3086,3200,3663,3239,1625,7782,2174,7392,1849,447,8266,162,918,4845,1273,963,7696,1351,6446,2803,5822,5972,5354,2244,4379,2518,8169,4753,6843,707,92,7317,5665,3355,7024,1666,2105,3855,87,202,6359,5003,6124,434,3887,7884,4822,3630,755,6141,4307,204,3077,5390,421,8168,4861,1821,5370,166,7125,7939,1291,4594,58,2393,726,1526,5164,1834,1641,7571,45,7484,3602,2378,2258,6670,7316,1647,2469,6901,3751,6186,5396,3592,993,7645,1194,5445,7381,1388,3525,1615,7750,1862,3166,1293,6657,3395,1663,8126,7040,4827,2277,2346,2055,2660,2839,1178,379,814,6148,7855,3897,966,1051,3933,6753,2341,39,708,1212,1506,1432,6406,2767,6376,845,5175,3508,5982,1296,3109,4717,3220,3966,3632,2574,5740,4631,7457,2320,3148,6653,2819,7942,1295,7515,4507,6618,4108,604,2120,7985,7916,7110,4904,5798,6259,4381,7380,3360,2549,6991,6056,4839,231,4749,5633,6048,4370,6639,4049,7029,4348,7840,563,6771,1737,4188,3392,3344,4244,3621,1041,7021,1570,2141,6789,2789,4124,2064,2555,7602,5312,3808,8206,5828,5228,3153,4353,216,8139,7280,2801,7225,798,4464,3765,737,7305,5150,1830,6000,661,6469,2228,1747,3936,1317,5395,3706,515,317,61,8147,5373,8120,7683,2595,4982,7250,7118,294,4035,6225,5537,388,4710,6182,3754,2023,3982,5446,2543,366,3,6133,5947,734,4212,4463,902,6513,3990,4658,4576,7761,7908,79,4647,7026,6049,4341,6713,6917,1970,5744,4406,653,8010,2204,7427,8047,7577,6595,5927,4240,4992,3647,3275,7772,5524,4735,5159,1286,3720,4869,1916,1492,1000,865,625,752,7278,948,1025,5323,206,2167,908,5543,534,4086,8162,2690,2503,408,6501,221,7279,7400,1996,376,1886,1911,4220,7913,3981,5468,4299,1677,6802,5358,5691,3854,191,2840,4202,6200,1257,267,3836,812,2390,2679,7747,6573,1607,6732,2195,4012,2269,6,5242,138,6555,5935,7228,2606,2176,886,1339,5945,3942,3595,3163,3917,2664,4952,7508,7211,3206,6037,7283,3445,3674,5971,416,1133,2374,1250,7157,2769,3105,1236,269,1823,7298,319,7851,3617,3093,5284,1661,355,5970,5291,936,3028,7503,1657,5785,1139,7735,5161,1771,381,7014,1381,1509,2508,4243,843,6340,5528,6075,2957,5997,5688,2778,3564,2182,6647,7270,4759,5171,5363,3967,7995,130,56,1554,1667,7080,1125,7961,4211,810,2227,2265,2294,7535,6392,4362,6187,424,5871,4741,1443,114,5230,3651,8271,3792,875,3268,6895,5057,7638,4938,6448,2904,7018,372,6306,3926,2881,5112,1120,5130,3847,6302,5926,3033,4358,5320,3325,801,8282,3303,1244,643,2146,1027,6400,2061,268,4232,6166,2343,7554,5573,1193,7728,1646,7315,6798,4699,1868,5093,4417,7617,2932,1808,86,5303,3009,2128,4168,7522,1030,7382,5243,7909,8244,2001,7960,888,2027,3047,1312,5679,6996,4247,5944,5365,3241,2794,4091,288,6524,1839,4354,3417,3135,4451,5614,2749,1708,2747,6545,7497,1472,5542,395,5581,2672,1331,5860,6715,3770,1223,2296,3514,6520,864,8144,1632,6472,4850,7998,3010,8219,1451,2822,7281,5462,8024,1462,4480,1827,4437,1335,6837,5987,524,3203,5511,1269,2256,5454,548,7893,1589,6043,365,6053,4210,6633,717,7477,2567,3199,6767,2361,7454,4132,2582,5417,2746,4096,5479,6526,3590,4871,2863,2608,6607,8027,1658,2991,1101,6286,5061,1007,7615,4398,5784,4384,3842,4426,4231,2315,1314,1360,5080,4236,1967,3459,4057,916,3664,1407,3363,4727,8213,3511,1114,5827,8106,7767,1370,2764,4810,3873,6940,2506,3169,5966,4763,2721,3775,6344,3991,5509,2633,3512,4192,5555,8072,5035,2610,3944,2193,3084,105,1515,7276,3918,4847,2033,4712,1482,6412,343,3369,1969,7185,5562,6254,5712,4601,1038,5513,313,5818,4781,4588,6756,7996,3182,6822,3956,1380,5809,4223,4238,4119,4479,3823,4441,3914,3331,941,2477,7109,1696,949,7795,6055,5510,7151,5317,5400,1452,1400,218,7664,657,3633,4104,208,113,3524,2584,5602,2010,6219,3134,2770,820,1937,669,3796,7177,610,5179,4411,945,7365,8255,4364,6415,6984,4254,2093,4215,3463,3250,2253,3960,1440,5241,3376,2706,5360,5623,7753,3259,8148,2076,1595,3937,5421,7849,213,72,6808,3957,1548,1653,2953,988,754,8214,2565,6673,6645,5588,937,7831,6527,6291,3528,4963,4149,5077,2476,7401,4063,1903,6675,2587,7921,4290,6367,3448,5391,2514,3551,6114,5576,8297,6795,6185,7705,938,5262,2399,748,3481,7088,5984,5931,5892,8100,6620,1403,6864,342,4891,2708,4611,110,4303,2762,6262,8058,7215,566,2351,1556,519,6169,4919,7085,600,6734,1300,4688,1142,7422,5802,5749,8232,403,391,6205,4448,1278,282,5183,4624,7726,4123,5222,2817,6523,1769,4098,6632,5928,318,1885,720,1770,2640,4440,1604,5046,7092,2194,4021,3781,2961,8296,3488,7854,2780,4970,2889,349,2866,5810,1984,2461,4974,2030,7481,8111,6326,842,4359,6711,3989,2687,3804,2019,5911,3478,5299,1067,5135,6024,7682,2005,6890,7035,7266,6721,7397,1857,146,3616,3883,1065,3230,6108,3606,4249,3813,2380,681,7115,4640,5,5305,5532,6677,2344,443,2702,6766,5856,5172,368,42,4604,8196,7027,6271,985,2788,6568,3979,143,1161,853,4078,4567,6904,7734,5739,1143,6464,3903,1405,6312,5598,3107,3335,3529,7494,5660,3140,95,2811,1253,4527,7670,2180,2659,2578,4490,5848,1811,427,3078,775,5866,744,1301,6936,583,909,6066,4126,6098,7818,123,5604,3217,2424,2928,402,2290,569,3094,2407,4139,363,211,7883,7199,5052,4547,4903,4494,8221,2287,1498,7690,1676,1520,1758,2353,286,5473,1377,183,3641,2082,5676,236,700,2888,1780,248,2568,7038,4335,7251,5128,586,2428,5136,1411,6396,899,3300,2989,6582,3466,6046,2967,1789,3002,6961,3815,6821,479,2251,3316,6758,8198,2825,2004,1071,5089,1270,2446,1124,2852,1671,2171,3800,4748,5835,4920,847,2890,3252,1239,8062,6541,7632,7231,5273,7428,106,1517,5083,134,5457,8089,164,1439,1059,5786,6477,2813,2913,2723,2175,7144,4980,5055,4234,4540,944,157,3098,1074,3945,616,1369,4304,2667,2653,7055,4530,2693,4229,1354,5334,6983,6779,4632,7742,6953,5823,5456,2413,5386,6177,4623,8073,3223,5231,2962,8222,4638,8092,302,7431,5820,7914,2229,5743,7707,1441,6409,6001,6614,1100,1045,7903,7973,7295,1464,7166,4447,3362,4163,1098,6378,5609,7955,440,7377,3222,3188,5780,1735,626,3759,1486,7,2753,2467,4064,7376,261,1579,1134,8289,5596,3771,817,7443,7345,7888,3642,8011,2250,1332,5991,6563,1687,3516,8077,1131,2501,7861,7037,8157,2127,3540,835,2264,3127,4135,2793,1976,973,979,6818,1481,5233,1805,2458,7979,5278,4880,7446,6604,4633,4315,4306,989,1961,2737,8140,2211,1467,5132,2784,2929,2225,7852,8103,6719,2630,2276,7094,735,3675,3558,4618,197,2336,6153,8225,6116,1538,7267,5771,8262,6484,3251,7056,3896,3648,7073,3339,8183,1021,1341,6986,3654,3004,7891,676,1490,935,3731,1623,7661,6506,314,3209,2310,8081,4561,7123,4607,7978,4127,3712,5399,1316,2760,8050,3324,4055,7449,1484,3646,3521,4923,3279,6212,2142,4853,4950,4071,2976,256,7212,6207,6960,3935,7934,3187,4462,7759,5382,4340,1774,725,3210,722,6625,6474,111,494,2570,3202,7597,3057,2003,6870,275,8009,2493,2761,233,5311,8265,6601,3594,2597,4664,3408,3713,1982,7223,5197,3048,7175,957,2540,665,1872,1277,6518,1619,2796,1230,3349,4416,6274,1690,6832,2592,493,5694,1929,2429,7480,807,7565,311,7002,1115,2100,3176,738,4298,1006,1029,6417,869,3779,2830,5788,2088,7180,1682,6739,692,3892,7233,119,7462,6598,730,456,5497,1787,2110,1483,2983,2209,4200,4385,2635,8102,6399,5686,2577,4121,5260,7192,4014,1751,6978,4947,3948,2519,3309,5980,8121,946,3461,7801,6199,187,5939,4838,3368,7806,7137,7704,1141,6561,5277,4602,3955,4987,4900,2861,1964,5449,1540,1222,5613,1340,2882,2155,2222,731,2063,2332,4082,6416,3961,7060,2700,362,1505,2580,2058,7544,247,8254,2513,6846,3679,2884,4425,7098,1706,4776,3290,4648,3184,4031,316,85,3718,7954,3557,3015,981,6293,6650,2108,5922,6292,4487,2842,8079,1609,3717,5474,5877,328,6487,345,6478,3755,1392,4453,3264,7922,8054,1934,960,4109,2367,8215,7191,3192,1628,4914,1344,862,3025,6436,6088,1200,1061,513,6744,5995,2777,5729,5276,451,6007,3233,384,6515,7113,4723,4805,271,2925,7336,2940,5717,2293,1627,4635,5181,4726,1060,4122,200,1563,8291,4153,511,2185,4713,7126,5438,5029,2870,1865,7332,2156,7318,1840,3281,5472,2311,6347,4461,5895,6423,3137,7618,8155,2200,5842,8095,4154,2029,1933,3232,7172,5116,7720,3201,4361,1891,5955,6578,7100,1837,5240,5790,41,539,1241,5978,2675,5536,71,6780,2109,2670,1243,4065,5924,5352,1216,5499,165,4597,4756,5875,5012,805,6782,2391,4136,399,5371,4225,5436,6725,5685,5943,1361,2139,3158,4100,1948,5483,179,1423,2834,411,3969,5097,5570,5015,5065,3735,2102,5817,2652,6492,2278,6311,802,2026,987,766,2259,1935,5337,4195,4905,2511,6737,7226,1956,4473,5045,6235,4128,7111,1329,6627,5620,6321,7309,4705,4045,6010,1378,3168,7220,7319,1736,6836,844,5488,5940,4986,8048,90,5578,7774,5776,3714,4663,1650,1352,3407,5207,5963,1946,4107,4929,6858,4436,6994,2481,3495,7234,5923,1569,3553,6258,3598,1678,6445,8177,6371,3269,6317,7678,7405,5591,2186,2968,8235,4894,7642,477,1379,1346,4477,1812,3535,6054,5406,2178,1035,617,3682,7536,3404,7025,2365,2451,1495,3504,3764,1767,1395,4897,8083,6546,4259,2355,2089,4328,4855,5639,5611,6560,3238,6050,3053,4351,2862,7563,6093,6184,6208,3901,3566,4452,3791,5286,6164,3810,8001,3613,5520,6491,1742,4692,4167,5261,6751,5561,1932,7389,8118,2370,4179,4790,5517,2103,5494,5009,6170,3225,2977,4183,7524,175,3080,2079,2783,1055,3490,4075,7788,235,4368,2521,1201,7330,6679,3075,2921,4273,5254,5861,1574,3024,2131,48,831,2939,2616,5364,107,4866,350,2876,4184,1534,686,1240,7572,5977,3132,2529,22,66,5075,4969,192,7557,3194,7156,3952,2824,1449,3696,2071,1037,104,1010,1710,1803,6232,3313,2148,788,1550,6829,2183,5310,911,2333,1573,1264,4719,1693,5594,4051,3424,3390,3068,675,4795,7219,6144,430,198,815,4028,4834,7221,7084,1669,289,4670,4332,1794,7063,3850,1485,7277,6841,4566,6698,4811,8134,4209,5990,457,2213,4650,2680,4305,673,2417,5522,2960,7469,2944,1410,5430,7948,5432,558,6804,1165,425,3106,6500,6842,5774,5018,1148,3473,5106,786,6968,3660,1894,6497,60,3849,1618,6534,3472,5567,346,5351,1512,47,5347,2246,3639,5166,3274,1385,1357,4534,3620,3930,4701,1986,7578,3152,4798,57,2729,2009,1835,4026,5800,2094,6337,3929,3749,6909,2443,6332,7850,4728,3964,5577,6848,5177,7529,5999,1928,3333,4019,7871,4099,4502,6574,7323,1111,1838,1268,1533,1144,3237,2741,2818,4820,3425,3359,6193,5173,6889,2545,101,509,3242,1358,3228,3591,5789,3510,423,6021,6626,304,2442,2883,5741,903,7034,3584,1137,6847,2041,4466,5481,7089,3311,3856,5100,178,7114,2497,3833,6929,4682,4773,2356,5176,6121,1889,7047,2409,7160,2562,6765,516,1919,6700,5419,6190,1412,2125,3640,1602,2905,5769,7502,4720,5763,5896,2262,2716,2474,1154,4587,5486,5629,5878,1306,7448,6638,6981,2104,3216,4646,2052,160,2025,257,7510,1880,5558,897,8167,6955,6432,764,1630,6878,7268,4208,6313,7724,7391,1912,1521,7072,8252,5208,5397,2330,6590,7197,4048,4400,6101,1155,3451,6339,4201,3931,1497,347,4457,8013,5967,3003,7991,2740,5647,7662,6801,276,607,2986,6630,2411,5321,947,4619,4673,5683,124,1535,7791,8224,5649,7284,3150,5580,1612,4396,140,2969,645,840,7184,2255,1807,6990,5930,7608,7579,6028,3538,3229,3215,2751,3496,7625,4148,7348,3987,711,2665,4558,1005,4011,5295,5068,6413,1691,2373,3506,3637,6920,5655,3548,6214,171,5047,581,549,2885,1442,1795,3730,1183,1294,2214,2646,7517,8275,1558,1899,3750,6051,6710,5646,6139,5238,7033,4662,4639,2261,7046,2763,6422,1070,4277,7287,3374,1160,921,4964,6762,7673,991,7580,4921,2145,1147,4025,8197,1698,2181,575,4948,3388,17,2047,6444,433,870,1068,6467,7511,3377,2387,1762,2298,5756,3715,1463,7257,582,4799,73,4879,21,8136,1913,2448,2846,2848,1458,1318,6042,1820,1456,54,4105,8236,6844,1246,4456,4816,6063,5651,6496,5264,5622,3522,144,400,3681,1923,7354,453,2201,4282,2339,6451,5504,2412,3149,10,6938,8182,3213,3701,1545,7653,7932,4486,4289,7959,5624,7218,6967,5671,1601,1500,555,7442,4687,6331,8007,1759,6705,3865,578,5086,4129,4134,3625,5964,635,5152,7456,2273,5376,142,6112,7570,5162,3719,6572,1281,444,1022,1083,8042,1858,5141,5255,2202,3091,8190,4830,4608,5887,6519,4580,3227,856,1478,5090,5650,6196,1656,1004,4001,7101,3426,2038,4455,5193,1945,8064,2478,4788,7043,5690,5796,7944,896,5666,3247,5204,7649,2938,6759,4678,4430,6333,591,2129,4323,7836,5392,6943,4595,2452,584,860,1433,2744,3249,4592,5252,6692,8025,7441,5521,2850,4312,3748,8114,2149,6442,5251,2906,3131,6228,1752,2973,6656,2270,4786,5755,4978,1634,5289,1772,2152,5885,4272,4621,6471,5184,6674,67,83,818,8043,3085,8112,3051,4493,1775,6447,68,3835,1867,4737,3353,4275,1275,4616,7553,6899,5110,4960,7206,5466,7181,1882,1376,5461,4762,3041,3889,6728,3578,3921,7659,7975,6612,6905,3155,7133,5682,4334,5680,5579,6316,639,2772,4981,517,3579,2875,5105,6790,1732,7688,5109,1870,3021,1875,1566,7512,606,6987,232,8241,5062,7924,1621,1531,4841,1697,2488,4203,1988,6466,1427,3185,4092,1730,5313,3786,6803,2302,1503,3204,6924,2661,772,4536,249,4761,4059,5868,2704,3219,4256,3973,787,4056,5897,7150,2908,2091,8158,2473,959,3315,486,4752,80,5952,5294,618,2313,1326,5253,5491,8204,4467,4317,1454,5327,481,577,2067,3143,5668,4408,6760,5418,7402,4846,2736,1228,4836,529,7232,410,3469,240,5732,8181,1985,736,5765,3925,2013,5612,126,2956,6201,4504,1683,774,4069,7491,6800,5657,2993,4800,3662,2045,6222,7834,4778,2851,7736,6641,5994,141,1841,1220,6958,763,6791,5428,1549,370,1863,811,4423,1309,4357,3552,6089,4174,1356,1660,1180,3452,2583,3411,1836,3320,4471,5434,6017,3037,2405,3438,7933,6661,2696,333,3378,2596,6174,2274,3686,469,2410,3670,8097,1426,7032,227,4804,1126,6634,5111,5656,4857,3998,2386,6676,7741,5606,2165,6428,8068,4645,4280,3843,238,7873,6695,4613,2160,950,7214,5133,7486,3908,4245,6330,890,6761,1726,2257,8041,3599,4352,4372,117,656,3060,2856,3356,6494,7329,3083,135,2157,2233,5460,4042,5160,5704,201,3288,5816,4707,570,3345,8156,6360,6005,8070,6504,1031,3807,4909,6918,1716,7030,2504,11,4397,4414,4010,6811,2634,1245,5862,2903,4394,7952,6062,8242,1424,6856,6805,8286,684,2190,4171,572,4931,914,913,3615,6930,4213,5096,3851,339,7363,628,7967,4529,1712,5167,7145,1765,2958,6577,7282,7245,145,8249,290,2909,4495,5416,3001,3190,1516,6435,3427,7419,3685,6567,2914,4896,3054,2526,1078,6489,5356,2685,8294,3354,3992,7349,3907,6883,5855,4217,4005,3597,3198,5936,4279,2300,7941,3019,8087,3020,4325,2621,8080,4831,4860,4508,4789,3314,5778,3101,3904,7353,2111,6553,4233,6217,2528,4169,7347,3605,5564,7590,2995,7853,3870,7351,7120,4686,2066,1655,4038,7210,5663,225,854,6132,7766,999,2709,7335,6972,5814,3410,3453,5909,895,7636,4189,4327,210,6583,1404,5590,7086,2947,1568,2759,4837,8272,5689,5081,5180,4659,1901,6006,3910,3128,4893,1012,3709,6729,5085,6613,3618,5703,7004,7107,5287,3811,614,7875,1848,8066,1778,6954,5752,3923,6459,8131,2285,8288,3074,6690,837,3321,7839,6255,5711,1644,3302,2267,1703,576,3561,5523,3434,4206,468,6503,3489,1086,6263,1825,3829,7779,382,7842,7049,1461,7440,2838,6861,7087,2936,4899,7538,6922,3906,6082,655,2249,4858,3761,2720,6401,1099,6682,4774,3398,7660,1542,6862,666,4925,1950,6697,5431,2426,6295,5226,3256,4162,1192,1614,4966,5899,472,7292,5322,6538,6168,3562,3154,3367,7501,6130,3433,5099,4954,3104,8115,3554,3965,6903,5508,7652,6019,1527,4393,5993,956,4620,3071,4636,7103,3317,2425,7738,6815,6623,4020,567,4347,2099,7467,8104,1757,5662,4745,7007,4979,5342,7900,7758,1471,315,4111,1711,3568,721,825,4008,6860,246,32,6575,6877,7630,2648,377,1455,3783,2922,741,4336,8093,6014,473,8245,8101,887,371,2841,7756,4922,2299,545,3567,502,174,2692,2573,5063,4603,4013,2849,5013,7253,1418,1761,3763,2016,4545,8057,4889,3760,8233,5405,4697,4886,2348,5630,976,1105,6060,4468,3110,137,538,5059,7301,5531,3583,1636,3379,5245,695,5122,1179,3752,7583,1504,7217,3814,1773,7740,6794,1793,3629,5616,5949,3301,7096,1753,1072,2147,4683,8098,7768,5627,3862,2007,7240,8124,1082,727,7482,3011,4219,1800,5146,3596
412	7920,6958
346	5637,1034,3863,2035,5210,964,5124,5832,5446,1689,2461,3341,2630,4950,4723,3281,911,7920,3591,7047,3640,3377,6943,4595
55	3824
388	2803,8236
405	4190,2618,8024,6311,3506,5655,1842
272	1959,5204
350	3877,3,86,7931,5810,3654
123	1133
389	152
443	2535
130	3445
9	2654,521,2072,450,2623,4053,2361,944,7255,4738,2612,3288,2625,6261
220	5934,5766
452	7790,3277,1735,7002,3889,2504
352	8263,7305,6573,3914,1812
233	6979,3845,4310,2435,3123,677,199,2349,4088,1496,621,4250,1170,624,3200,8169,4753,5603,3990,4220,2991,3571,6620,2005,8196,4444,744,2243,7166,7190,2003,4241,493,4756,2616,2876,3986,823,3473,5647,7580,8136,856,7553,1985,827,2903,1024,3489,8245
267	3001
326	1914
